date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1980-01-22,0.00,0.00,0.00,0.00,0.00,0.00,0.71,5.41,10.11,14.81,19.51,24.21,28.91,33.61,38.31,89.33,89.33,89.33,89.33,89.33
1980-01-23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.51,9.21,13.91,18.61,23.31,28.02,32.72,37.42,88.43,88.43,88.43,88.43,88.43
1980-01-24,0.00,0.00,0.00,0.00,0.00,0.00,0.91,5.61,10.31,15.01,19.71,24.41,29.11,33.81,38.51,89.52,89.52,89.52,89.52,89.52
1980-01-25,0.00,0.00,0.00,0.00,0.00,0.00,1.89,6.59,11.29,15.99,20.69,25.39,30.09,34.79,39.49,90.50,90.50,90.50,90.50,90.50
1980-01-26,0.00,0.00,0.00,0.00,0.00,0.00,2.78,7.48,12.18,16.88,21.58,26.28,30.98,35.68,40.38,91.39,91.39,91.39,91.39,91.39
1980-01-27,0.00,0.00,0.00,0.00,0.00,0.00,3.59,8.29,12.99,17.69,22.39,27.09,31.79,36.49,41.19,92.21,92.21,92.21,92.21,92.21
1980-01-28,0.00,0.00,0.00,0.00,0.00,0.00,4.34,9.04,13.74,18.44,23.14,27.84,32.54,37.24,41.94,92.96,92.96,92.96,92.96,92.96
1980-01-29,0.00,0.00,0.00,0.00,0.00,0.33,5.04,9.74,14.44,19.14,23.84,28.54,33.24,37.94,42.64,93.65,93.65,93.65,93.65,93.65
1980-01-30,0.00,0.00,0.00,0.00,0.00,0.98,5.68,10.38,15.08,19.79,24.49,29.19,33.89,38.59,43.29,94.30,94.30,94.30,94.30,94.30
1980-01-31,0.00,0.00,0.00,0.00,0.00,1.59,6.29,10.99,15.69,20.39,25.09,29.79,34.49,39.19,43.89,94.91,94.91,94.91,94.91,94.91
1980-02-01,0.00,0.00,0.00,0.00,0.00,2.16,6.86,11.56,16.27,20.97,25.67,30.37,35.07,39.77,44.47,95.48,95.48,95.48,95.48,95.48
1980-02-02,0.00,0.00,0.00,0.00,0.00,2.70,7.40,12.11,16.81,21.51,26.21,30.91,35.61,40.31,45.01,96.02,96.02,96.02,96.02,96.02
1980-02-03,0.00,0.00,0.00,0.00,0.00,3.22,7.92,12.62,17.32,22.02,26.72,31.42,36.12,40.82,45.52,96.53,96.53,96.53,96.53,96.53
1980-02-04,0.00,0.00,0.00,0.00,0.00,3.70,8.40,13.10,17.80,22.50,27.20,31.90,36.61,41.31,46.01,97.02,97.02,97.02,97.02,97.02
1980-02-05,0.00,0.00,0.00,0.00,0.00,4.17,8.87,13.57,18.27,22.97,27.67,32.37,37.07,41.77,46.47,97.48,97.48,97.48,97.48,97.48
1980-02-06,0.00,0.00,0.00,0.00,0.00,4.61,9.31,14.01,18.71,23.41,28.11,32.81,37.51,42.21,46.91,97.92,97.92,97.92,97.92,97.92
1980-02-07,0.00,0.00,0.00,0.00,0.33,5.03,9.73,14.43,19.13,23.83,28.53,33.23,37.93,42.63,47.33,98.35,98.35,98.35,98.35,98.35
1980-02-08,0.00,0.00,0.00,0.00,0.74,5.44,10.14,14.84,19.54,24.24,28.94,33.64,38.34,43.04,47.74,98.75,98.75,98.75,98.75,98.75
1980-02-09,0.00,0.00,0.00,0.00,1.13,5.83,10.53,15.23,19.93,24.63,29.33,34.03,38.73,43.43,48.13,99.14,99.14,99.14,99.14,99.14
1980-02-10,0.00,0.00,0.00,0.00,1.50,6.20,10.90,15.60,20.30,25.00,29.70,34.40,39.10,43.80,48.50,99.52,99.52,99.52,99.52,99.52
1980-02-11,0.00,0.00,0.00,0.00,1.86,6.56,11.26,15.96,20.66,25.36,30.06,34.76,39.47,44.17,48.87,99.88,99.88,99.88,99.88,99.88
1980-02-12,0.00,0.00,0.00,0.00,2.21,6.91,11.61,16.31,21.01,25.71,30.41,35.11,39.81,44.51,49.21,100.23,100.23,100.23,100.23,100.23
1980-02-13,0.00,0.00,0.00,0.00,2.14,6.84,11.54,16.24,20.94,25.64,30.35,35.05,39.75,44.45,49.15,100.16,100.16,100.16,100.16,100.16
1980-02-14,0.00,0.00,0.00,0.00,2.48,7.18,11.88,16.58,21.28,25.98,30.68,35.38,40.08,44.78,49.48,100.50,100.50,100.50,100.50,100.50
1980-02-15,0.00,0.00,0.00,0.00,2.81,7.51,12.21,16.91,21.61,26.31,31.01,35.71,40.41,45.11,49.81,100.83,100.83,100.83,100.83,100.83
1980-02-16,0.00,0.00,0.00,0.00,3.13,7.83,12.53,17.23,21.93,26.63,31.33,36.03,40.73,45.43,50.13,101.14,101.14,101.14,101.14,101.14
1980-02-17,0.00,0.00,0.00,0.00,0.00,2.92,7.62,12.33,17.03,21.73,26.43,31.13,35.83,40.53,45.23,96.24,96.24,96.24,96.24,96.24
1980-02-18,0.00,0.00,0.00,0.00,0.00,3.43,8.13,12.83,17.53,22.23,26.93,31.63,36.33,41.03,45.73,96.74,96.74,96.74,96.74,96.74
1980-02-19,0.00,0.00,0.00,0.00,0.00,3.90,8.60,13.30,18.00,22.70,27.40,32.10,36.80,41.50,46.20,97.22,97.22,97.22,97.22,97.22
1980-02-20,0.00,0.00,0.00,0.00,0.00,4.36,9.06,13.76,18.46,23.16,27.86,32.56,37.26,41.96,46.66,97.67,97.67,97.67,97.67,97.67
1980-02-21,0.00,0.00,0.00,0.00,0.09,4.79,9.49,14.19,18.89,23.59,28.29,32.99,37.69,42.39,47.09,98.11,98.11,98.11,98.11,98.11
1980-02-22,0.00,0.00,0.00,0.00,0.51,5.21,9.91,14.61,19.31,24.01,28.71,33.41,38.11,42.81,47.51,98.52,98.52,98.52,98.52,98.52
1980-02-23,0.00,0.00,0.00,0.00,0.00,0.00,3.55,8.25,12.95,17.65,22.35,27.05,31.75,36.45,41.15,92.16,92.16,92.16,92.16,92.16
1980-02-24,0.00,0.00,0.00,0.00,0.00,0.00,4.30,9.00,13.70,18.40,23.10,27.80,32.50,37.20,41.90,92.91,92.91,92.91,92.91,92.91
1980-02-25,0.00,0.00,0.00,0.00,0.00,0.30,5.00,9.70,14.40,19.10,23.80,28.50,33.20,37.90,42.60,93.61,93.61,93.61,93.61,93.61
1980-02-26,0.00,0.00,0.00,0.00,0.00,0.95,5.65,10.35,15.05,19.75,24.45,29.15,33.85,38.55,43.25,94.26,94.26,94.26,94.26,94.26
1980-02-27,0.00,0.00,0.00,0.00,0.00,1.56,6.26,10.96,15.66,20.36,25.06,29.76,34.46,39.16,43.86,94.87,94.87,94.87,94.87,94.87
1980-02-28,0.00,0.00,0.00,0.00,0.00,2.13,6.83,11.53,16.23,20.93,25.63,30.33,35.03,39.74,44.44,95.45,95.45,95.45,95.45,95.45
1980-02-29,0.00,0.00,0.00,0.00,0.00,2.67,7.37,12.08,16.78,21.48,26.18,30.88,35.58,40.28,44.98,95.99,95.99,95.99,95.99,95.99
1980-03-01,0.00,0.00,0.00,0.00,0.00,3.19,7.89,12.59,17.29,21.99,26.69,31.39,36.09,40.79,45.49,96.50,96.50,96.50,96.50,96.50
1980-03-02,0.00,0.00,0.00,0.00,0.00,3.68,8.38,13.08,17.78,22.48,27.18,31.88,36.58,41.28,45.98,96.99,96.99,96.99,96.99,96.99
1980-03-03,0.00,0.00,0.00,0.00,0.00,4.14,8.84,13.54,18.24,22.94,27.64,32.34,37.04,41.74,46.44,97.46,97.46,97.46,97.46,97.46
1980-03-04,0.00,0.00,0.00,0.00,0.00,4.58,9.28,13.98,18.69,23.39,28.09,32.79,37.49,42.19,46.89,97.90,97.90,97.90,97.90,97.90
1980-03-05,0.00,0.00,0.00,0.00,0.31,5.01,9.71,14.41,19.11,23.81,28.51,33.21,37.91,42.61,47.31,98.32,98.32,98.32,98.32,98.32
1980-03-06,0.00,0.00,0.00,0.00,0.36,5.06,9.76,14.46,19.16,23.86,28.56,33.26,37.96,42.66,47.36,98.37,98.37,98.37,98.37,98.37
1980-03-07,0.00,0.00,0.00,0.00,0.76,5.46,10.16,14.86,19.56,24.26,28.96,33.66,38.36,43.06,47.76,98.78,98.78,98.78,98.78,98.78
1980-03-08,0.00,0.00,0.00,0.00,1.15,5.85,10.55,15.25,19.95,24.65,29.35,34.05,38.75,43.45,48.15,99.17,99.17,99.17,99.17,99.17
1980-03-09,0.00,0.00,0.00,0.00,0.22,4.92,9.62,14.32,19.02,23.72,28.42,33.12,37.82,42.52,47.22,98.23,98.23,98.23,98.23,98.23
1980-03-10,0.00,0.00,0.00,0.00,0.63,5.33,10.03,14.73,19.43,24.13,28.83,33.53,38.23,42.93,47.63,98.64,98.64,98.64,98.64,98.64
1980-03-11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.57,5.27,9.97,14.68,19.38,24.08,28.78,33.48,84.49,84.49,84.49,84.49,84.49
1980-03-12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.78,5.48,10.18,14.88,19.58,24.28,28.98,33.68,84.69,84.69,84.69,84.69,84.69
1980-03-13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.37,7.07,11.77,16.47,21.17,25.87,30.57,35.27,86.28,86.28,86.28,86.28,86.28
1980-03-14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.72,8.42,13.12,17.82,22.52,27.22,31.92,36.62,87.64,87.64,87.64,87.64,87.64
1980-03-15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.28,7.98,12.68,17.38,22.08,26.78,77.79,77.79,77.79,77.79,77.79
1980-03-16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.75,6.45,11.15,15.85,20.55,25.25,29.95,80.96,80.96,80.96,80.96,80.96
1980-03-17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.05,8.75,13.45,18.15,22.85,27.56,32.26,83.27,83.27,83.27,83.27,83.27
1980-03-18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.39,6.09,10.79,15.49,20.19,24.89,29.60,80.61,80.61,80.61,80.61,80.61
1980-03-19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.61,5.31,10.01,14.71,19.41,24.11,28.81,79.83,79.83,79.83,79.83,79.83
1980-03-20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.20,7.90,12.60,17.30,22.00,26.70,31.40,82.41,82.41,82.41,82.41,82.41
1980-03-21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.49,5.19,9.89,14.59,19.29,23.99,28.69,33.39,84.41,84.41,84.41,84.41,84.41
1980-03-22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.17,8.87,13.57,18.27,69.28,69.28,69.28,69.28,69.28
1980-03-23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.41,6.11,10.82,15.52,20.22,24.92,75.93,75.93,75.93,75.93,75.93
1980-03-24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.53,5.23,9.93,14.63,19.33,24.03,28.73,79.75,79.75,79.75,79.75,79.75
1980-03-25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.53,8.23,12.93,17.63,22.33,73.34,73.34,73.34,73.34,73.34
1980-03-26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.52,9.22,13.92,18.62,23.32,74.33,74.33,74.33,74.33,74.33
1980-03-27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.30,9.00,13.70,18.40,23.10,27.80,78.81,78.81,78.81,78.81,78.81
1980-03-28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.46,7.16,11.86,16.56,21.26,25.96,30.66,81.67,81.67,81.67,81.67,81.67
1980-03-29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.61,9.31,14.01,18.71,23.41,28.11,32.81,83.82,83.82,83.82,83.82,83.82
1980-03-30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.94,8.64,13.34,18.04,22.74,73.76,73.76,73.76,73.76,73.76
1980-03-31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.99,8.69,13.39,18.09,22.79,27.49,78.50,78.50,78.50,78.50,78.50
1980-04-01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.47,9.17,13.87,18.57,69.58,69.58,69.58,69.58,69.58
1980-04-02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.27,6.97,11.67,16.37,21.07,25.77,76.79,76.79,76.79,76.79,76.79
1980-04-03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.07,5.77,10.48,15.18,19.88,24.58,29.28,80.29,80.29,80.29,80.29,80.29
1980-04-04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.54,8.24,12.94,17.64,22.34,27.04,31.75,82.76,82.76,82.76,82.76,82.76
1980-04-05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.41,5.11,9.81,14.51,19.21,23.91,74.92,74.92,74.92,74.92,74.92
1980-04-06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.63,9.33,14.03,18.73,23.43,28.13,79.15,79.15,79.15,79.15,79.15
1980-04-07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.70,7.40,12.10,16.80,21.50,26.20,30.90,81.91,81.91,81.91,81.91,81.91
1980-04-08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,4.80,9.50,14.20,18.90,23.60,28.30,33.00,84.01,84.01,84.01,84.01,84.01
1980-04-09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.80,6.50,11.20,15.90,20.60,25.30,30.00,34.70,85.71,85.71,85.71,85.71,85.71
1980-04-10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.12,8.82,13.52,18.22,69.23,69.23,69.23,69.23,69.23
1980-04-11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.18,6.88,11.58,16.28,20.98,25.68,76.69,76.69,76.69,76.69,76.69
1980-04-12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.01,5.71,10.41,15.11,19.82,24.52,29.22,80.23,80.23,80.23,80.23,80.23
1980-04-13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.50,8.20,12.90,17.60,22.30,27.00,31.70,82.71,82.71,82.71,82.71,82.71
1980-04-14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.73,5.43,10.14,14.84,19.54,24.24,28.94,33.64,84.65,84.65,84.65,84.65,84.65
1980-04-15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.88,5.58,10.28,14.98,19.68,24.38,29.08,33.78,84.79,84.79,84.79,84.79,84.79
1980-04-16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.97,6.67,11.37,16.07,20.77,25.47,30.17,34.87,85.88,85.88,85.88,85.88,85.88
1980-04-17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.38,8.08,12.78,17.48,22.18,26.88,31.58,36.28,87.29,87.29,87.29,87.29,87.29
1980-04-18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.60,9.30,14.00,18.70,23.40,28.10,32.80,37.50,88.52,88.52,88.52,88.52,88.52
1980-04-19,0.00,0.00,0.00,0.00,0.00,0.00,0.99,5.69,10.39,15.09,19.79,24.49,29.19,33.89,38.59,89.60,89.60,89.60,89.60,89.60
1980-04-20,0.00,0.00,0.00,0.00,0.00,0.00,1.96,6.66,11.36,16.06,20.76,25.46,30.16,34.86,39.56,90.57,90.57,90.57,90.57,90.57
1980-04-21,0.00,0.00,0.00,0.00,0.00,0.00,2.84,7.54,12.24,16.94,21.64,26.34,31.04,35.74,40.44,91.46,91.46,91.46,91.46,91.46
1980-04-22,0.00,0.00,0.00,0.00,0.00,0.00,3.65,8.35,13.05,17.75,22.45,27.15,31.85,36.55,41.25,92.27,92.27,92.27,92.27,92.27
1980-04-23,0.00,0.00,0.00,0.00,0.00,0.00,4.39,9.10,13.80,18.50,23.20,27.90,32.60,37.30,42.00,93.01,93.01,93.01,93.01,93.01
1980-04-24,0.00,0.00,0.00,0.00,0.00,0.39,5.09,9.79,14.49,19.19,23.89,28.59,33.29,37.99,42.69,93.70,93.70,93.70,93.70,93.70
1980-04-25,0.00,0.00,0.00,0.00,0.00,1.03,5.73,10.43,15.13,19.83,24.53,29.23,33.93,38.63,43.33,94.35,94.35,94.35,94.35,94.35
1980-04-26,0.00,0.00,0.00,0.00,0.00,1.64,6.34,11.04,15.74,20.44,25.14,29.84,34.54,39.24,43.94,94.95,94.95,94.95,94.95,94.95
1980-04-27,0.00,0.00,0.00,0.00,0.00,2.21,6.91,11.61,16.31,21.01,25.71,30.41,35.11,39.81,44.51,95.52,95.52,95.52,95.52,95.52
1980-04-28,0.00,0.00,0.00,0.00,0.00,1.16,5.86,10.56,15.26,19.97,24.67,29.37,34.07,38.77,43.47,94.48,94.48,94.48,94.48,94.48
1980-04-29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.37,9.07,13.77,18.47,69.48,69.48,69.48,69.48,69.48
1980-04-30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.55,6.25,10.95,15.65,20.35,71.36,71.36,71.36,71.36,71.36
1980-05-01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.33,7.04,11.74,16.44,21.14,25.84,76.85,76.85,76.85,76.85,76.85
1980-05-02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.12,5.82,10.52,15.22,19.92,24.62,29.32,80.33,80.33,80.33,80.33,80.33
1980-05-03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.57,8.28,12.98,17.68,22.38,27.08,31.78,82.79,82.79,82.79,82.79,82.79
1980-05-04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.80,5.50,10.20,14.90,19.60,24.30,29.00,33.70,84.71,84.71,84.71,84.71,84.71
1980-05-05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.38,7.08,11.78,16.48,21.18,25.88,30.59,35.29,86.30,86.30,86.30,86.30,86.30
1980-05-06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.72,8.42,13.12,17.82,22.52,27.22,31.92,36.62,87.63,87.63,87.63,87.63,87.63
1980-05-07,0.00,0.00,0.00,0.00,0.00,0.00,0.20,4.90,9.60,14.30,19.00,23.70,28.40,33.10,37.80,88.82,88.82,88.82,88.82,88.82
1980-05-08,0.00,0.00,0.00,0.00,0.00,0.00,0.94,5.64,10.35,15.05,19.75,24.45,29.15,33.85,38.55,89.56,89.56,89.56,89.56,89.56
1980-05-09,0.00,0.00,0.00,0.00,0.00,0.00,1.02,5.72,10.42,15.12,19.83,24.53,29.23,33.93,38.63,89.64,89.64,89.64,89.64,89.64
1980-05-10,0.00,0.00,0.00,0.00,0.00,0.00,1.99,6.69,11.39,16.09,20.79,25.49,30.19,34.90,39.60,90.61,90.61,90.61,90.61,90.61
1980-05-11,0.00,0.00,0.00,0.00,0.00,0.00,2.87,7.57,12.27,16.97,21.67,26.37,31.07,35.77,40.48,91.49,91.49,91.49,91.49,91.49
1980-05-12,0.00,0.00,0.00,0.00,0.00,0.00,3.68,8.38,13.08,17.78,22.48,27.18,31.88,36.58,41.28,92.29,92.29,92.29,92.29,92.29
1980-05-13,0.00,0.00,0.00,0.00,0.00,0.00,2.50,7.20,11.90,16.60,21.30,26.00,30.70,35.40,40.10,91.12,91.12,91.12,91.12,91.12
1980-05-14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.61,7.31,12.01,16.71,21.41,26.11,30.81,35.51,86.52,86.52,86.52,86.52,86.52
1980-05-15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.93,8.63,13.33,18.03,22.73,27.43,32.13,36.83,87.85,87.85,87.85,87.85,87.85
1980-05-16,0.00,0.00,0.00,0.00,0.00,0.00,0.39,5.09,9.79,14.49,19.19,23.89,28.59,33.29,37.99,89.01,89.01,89.01,89.01,89.01
1980-05-17,0.00,0.00,0.00,0.00,0.00,0.00,1.42,6.12,10.82,15.52,20.22,24.92,29.62,34.33,39.03,90.04,90.04,90.04,90.04,90.04
1980-05-18,0.00,0.00,0.00,0.00,0.00,0.00,2.35,7.05,11.75,16.45,21.16,25.86,30.56,35.26,39.96,90.97,90.97,90.97,90.97,90.97
1980-05-19,0.00,0.00,0.00,0.00,0.00,0.00,3.20,7.90,12.60,17.30,22.00,26.70,31.40,36.10,40.81,91.82,91.82,91.82,91.82,91.82
1980-05-20,0.00,0.00,0.00,0.00,0.00,0.00,3.97,8.67,13.37,18.07,22.77,27.47,32.17,36.87,41.57,92.58,92.58,92.58,92.58,92.58
1980-05-21,0.00,0.00,0.00,0.00,0.00,0.00,4.69,9.39,14.09,18.79,23.49,28.19,32.89,37.59,42.29,93.30,93.30,93.30,93.30,93.30
1980-05-22,0.00,0.00,0.00,0.00,0.00,0.00,3.56,8.26,12.96,17.66,22.36,27.06,31.76,36.46,41.16,92.18,92.18,92.18,92.18,92.18
1980-05-23,0.00,0.00,0.00,0.00,0.00,0.00,4.31,9.01,13.71,18.41,23.11,27.81,32.51,37.21,41.91,92.93,92.93,92.93,92.93,92.93
1980-05-24,0.00,0.00,0.00,0.00,0.00,0.31,5.01,9.71,14.41,19.11,23.81,28.51,33.21,37.91,42.61,93.63,93.63,93.63,93.63,93.63
1980-05-25,0.00,0.00,0.00,0.00,0.00,0.96,5.66,10.36,15.06,19.76,24.46,29.16,33.86,38.56,43.26,94.28,94.28,94.28,94.28,94.28
1980-05-26,0.00,0.00,0.00,0.00,0.00,1.57,6.27,10.97,15.67,20.37,25.07,29.77,34.47,39.17,43.87,94.89,94.89,94.89,94.89,94.89
1980-05-27,0.00,0.00,0.00,0.00,0.00,2.14,6.84,11.54,16.24,20.94,25.64,30.34,35.05,39.75,44.45,95.46,95.46,95.46,95.46,95.46
1980-05-28,0.00,0.00,0.00,0.00,0.00,2.68,7.38,12.09,16.79,21.49,26.19,30.89,35.59,40.29,44.99,96.00,96.00,96.00,96.00,96.00
1980-05-29,0.00,0.00,0.00,0.00,0.00,3.20,7.90,12.60,17.30,22.00,26.70,31.40,36.10,40.80,45.50,96.51,96.51,96.51,96.51,96.51
1980-05-30,0.00,0.00,0.00,0.00,0.00,3.68,8.39,13.09,17.79,22.49,27.19,31.89,36.59,41.29,45.99,97.00,97.00,97.00,97.00,97.00
1980-05-31,0.00,0.00,0.00,0.00,0.00,4.15,8.85,13.55,18.25,22.95,27.65,32.35,37.05,41.75,46.45,97.47,97.47,97.47,97.47,97.47
1980-06-01,0.00,0.00,0.00,0.00,0.00,4.59,9.29,13.99,18.69,23.39,28.09,32.79,37.49,42.19,46.90,97.91,97.91,97.91,97.91,97.91
1980-06-02,0.00,0.00,0.00,0.00,0.32,5.02,9.72,14.42,19.12,23.82,28.52,33.22,37.92,42.62,47.32,98.33,98.33,98.33,98.33,98.33
1980-06-03,0.00,0.00,0.00,0.00,0.00,4.23,8.94,13.64,18.34,23.04,27.74,32.44,37.14,41.84,46.54,97.55,97.55,97.55,97.55,97.55
1980-06-04,0.00,0.00,0.00,0.00,0.00,4.47,9.17,13.88,18.58,23.28,27.98,32.68,37.38,42.08,46.78,97.79,97.79,97.79,97.79,97.79
1980-06-05,0.00,0.00,0.00,0.00,0.20,4.90,9.60,14.30,19.00,23.70,28.41,33.11,37.81,42.51,47.21,98.22,98.22,98.22,98.22,98.22
1980-06-06,0.00,0.00,0.00,0.00,0.61,5.31,10.01,14.71,19.42,24.12,28.82,33.52,38.22,42.92,47.62,98.63,98.63,98.63,98.63,98.63
1980-06-07,0.00,0.00,0.00,0.00,1.01,5.71,10.41,15.11,19.81,24.51,29.21,33.91,38.61,43.31,48.01,99.02,99.02,99.02,99.02,99.02
1980-06-08,0.00,0.00,0.00,0.00,1.39,6.09,10.79,15.49,20.19,24.89,29.59,34.29,38.99,43.69,48.39,99.40,99.40,99.40,99.40,99.40
1980-06-09,0.00,0.00,0.00,0.00,1.75,6.45,11.15,15.85,20.55,25.25,29.95,34.65,39.36,44.06,48.76,99.77,99.77,99.77,99.77,99.77
1980-06-10,0.00,0.00,0.00,0.00,0.64,5.34,10.04,14.75,19.45,24.15,28.85,33.55,38.25,42.95,47.65,98.66,98.66,98.66,98.66,98.66
1980-06-11,0.00,0.00,0.00,0.00,1.04,5.74,10.44,15.14,19.84,24.54,29.24,33.94,38.64,43.34,48.04,99.05,99.05,99.05,99.05,99.05
1980-06-12,0.00,0.00,0.00,0.00,1.42,6.12,10.82,15.52,20.22,24.92,29.62,34.32,39.02,43.72,48.42,99.43,99.43,99.43,99.43,99.43
1980-06-13,0.00,0.00,0.00,0.00,1.74,6.44,11.14,15.84,20.54,25.24,29.94,34.64,39.34,44.04,48.74,99.76,99.76,99.76,99.76,99.76
1980-06-14,0.00,0.00,0.00,0.00,2.09,6.79,11.49,16.19,20.89,25.59,30.29,35.00,39.70,44.40,49.10,100.11,100.11,100.11,100.11,100.11
